# Every library live on Libby. Tab separated: key, name, region, kind, places.
# Written by tools/seed_libraries.py, loaded into the database at startup.
fuelyourmind	White Pine Library Cooperative		public	aitkin alma ashley bad axe bridgeport briggs brown bullard sanford caro columbia deckerville elsie fairgrove frankenmuth wickson gladwin beaverton harbor beach houghton lake howe iosco arenac augres tawas mary johnston omer plainfield robert parks whittemore administrative offices jacquelin opperman marlette mayville merrill millington arbela moore ogemaw skidway ovid pigeon port austin rauchholz rawson reese unity river rapids sandusky sanilac sebewaing sherman sleeper charles taymouth theodore cutler thomas fleschner thompson home watertown
fukuyama-library	Fukuyama City Library	Japan	public
fulcolibrary	Fulton County Library System		public	adams park adamsville collier heights alpharetta auburn avenue research bowen homes buckhead carver atlanta pls cleveland dogwood point roswell fairburn downloadable media georgia hill gladys dennard hapeville kirkwood martin luther king mechanicsville metropolitan milton northeast spruill oaks northside northwest scotts crossing ocee palmetto peachtree ponce leon sandy springs southeast southwest washington end wolf creek
fullerton	Fullerton Public Library		public	hunt
fundacionepm	Fundación EPM-Biblioteca EPM	Colombia	public
fvrl	Fraser Valley Regional Library	Canada	public	abbotsford administrative agassiz aldergrove boston bar brookswood chilliwack clearbrook dean drysdale langley george mackie hope ladner pioneer maple ridge mission lehman muriel arnason murrayville pitt meadows sardis terry fox tsawwassen white rock yale yarrow
fwpl	Fort Worth Public Library	USA	public	clifford crossing diamond hill jarvis downtown express berry ella mae shamblee history golden triangle gran biblioteca meadowbrook northside northwest reby cary youth ridglea riverside southwest summerglen wedgwood
fxplus	Falmouth University	United Kingdom	college
fyul	FYUL		company
gaaugusta	Augusta Technical College		college
gadd	Georgia Download Destination	USA	public	athens oconee aaron heard resource clarke bogart franklin royston lavonia carnegie lay park madison oglethorpe pinewoods learning winterville augusta richmond azalea greene hancock jasper monroe walton morgan okelly putnam stanton walnut grove bartram trail mary willis taliaferro thomson mcduffie brooks catoosa cherokee chestatee dawson satellite lumpkin clayton coastal plain columbia evans grovetown harlem cornelia habersham soto dougherty eastern burke lincoln midville sardis warren elbert flint river hall hart henry houston centerville nola brantley perry jefferson louisville mccollum wadley kinchafoonee lbrls lake blackshear lee marshes glynn middle moultrie colquitt mountain fannin towns union newton ocmulgee ohoopee okefenokee peach piedmont pine butler donnell jackson greenville hightower manchester reynolds talbot yatesville rabun roddenbery sara satilla screven jenkins smyrna southwest decatur gilbert gragg miller james merritt seminole statesboro emanuel candler anderson pembroke hill bulloch thomas three rivers toccoa stephens troup harris twin lakes worth
gailborden	Gail Borden Public Library District		public	rakow elgin
galwayie	Galway Public Library	Ireland	public
gao	US Government Accountability Office	USA	company
gatech	Georgia Tech Library	USA	college
gatineauca	Gatineau Public Library		public	home borrower
gcldaz	Gila County Library District		public	globe hayden isabelle hunt miami payson san carlos tonto basin young
gclib	Gwacheon Public Library	South Korea	public
geh-online	GEH-online	Germany	public	bucherei elbmarsch harsefeld horneburg neu wulmstorf gemeindebucherei stelle samtgemeindebucherei hollenstedt jesteburg stadtbibliothek stade stadtbucherei bad salzdetfurth buchholz
geodis	GEODIS		company
georgefoxu	George Fox University		college
georgehull	The George Hull Centre		company
georgesriver	Georges River Council Library	Australia	public	clive james kogarah hurstville oatley penhurst
georgiahighlands	Georgia Highlands College	USA	college
georgiapacific	Georgia-Pacific, LLC		company	neenah technical
georgiasouthern	Georgia Southern University	USA	college	lane zach henderson
germantownbaptist	Germantown Baptist Church		company
ghea21	GHEA21		college
gia	Gemological Institute of America	USA	college
gifucity-d-library	Gifu City Library	Japan	public
glasgow	Glasgow Libraries	United Kingdom	public	anniesland baillieston barmulloch bridgeton cardonald castlemilk couper institute dennistoun drumchapel elder park gorbals govanhill hillhead ibrox knightswood langside goma bridge maryhill milton mitchell parkhead partick pollok pollokshaws pollokshields possilpark riddrie royston shettleston springburn whiteinch woodside
glasgowkids	Glasgow Kids	United Kingdom	public	mitchell
gldl	Great Lakes Digital Libraries	MI, USA	public	alanson alpena bay mills bessemer calumet carp lake crawford devereaux frederic crystal falls curtis dickinson escanaba forsyth gladstone hancock houghton portage schools ironwood carnegie ishpeming linden hubbell lanse little traverse bands odawa indians mackinac island manistique mcmillan menominee hermansville munising negaunee ojibwa ontonagon peter white richmond roscommon lyon solomonson spies ignace superior bayliss brevort detour drummond engadine les cheneaux mollie kahl pickford wakefield iron whitefish
glllibraries	Better Libraries Digital Consortium	United Kingdom	public	schools collection bromley dudley brierley hill coseley cradley gornal halesowen kingswinford long lane lye netherton sedgley stourbridge wordsley greenwich abbey wood blackheath charlton house coldharbour eltham housebound home new plumstead slade thamesmere formally claude ramsey woolwich morden primary newhaven cecilias church england sheringdale southfields academy wandsworth heritage balham battersea park earlsfield northcote putney roehampton tooting york gardens polytechnic for girls
global	Global Christian University	USA	college
globalaffairsca	Global Affairs, Government of Canada	Canada	company
gmlc	Green Mountain Library Consortium	VT, USA	public	abbott ainsworth albany alburgh aldrich alice ward arvin brown baldwin barnet barton baxter bennington benson bent northrop bethel elementary bixby blake bradford brandon brookfield brooks brownell burnham butterfield cabot calef carpenter carse castleton cavendish fletcher champlain valley union high charlotte chelsea chittenden cobleigh cornwall craftsbury academy cutler dailey danville davies deborah rawson dorothy alling dorset dummerston enosburg falls junior senior enosburgh essex fair haven fairfax fairlee flood brook georgia gilbert hart glover grafton grand isle groton guilford brigham hancock hartford hartland haskell haston highgate huntington ilsley island pond motte jaquith jericho jeudevine john mccullough johnson jones joslin kellogg hubbard kimball lanpher latham lawrence leach lincoln maclure manchester martha canfield mary blood middletown springs milton monkton montgomery moore moretown morrill harris morristown centennial abraham new norman williams hero norwich orwell pawlet peacham pierson platt pope poultney proctor putney quechee kittay reading richmond rochester rockingham roger clark roxbury royalton russell rutland salisbury
gmtti	Global Medical & Technical Training Institute		college
gofurther	Go Further		company	search discovery
goldcoast	Gold Coast Libraries	Australia	public	broadbeach burleigh heads waters coolangatta elanora helensvale nerang palm beach robina runaway bay southport upper coomera
gotlib	Biblioteken i Göteborg	Sweden	public	stadsbiblioteket
goucherlibrary	Goucher College Library	USA	college
govst	Governors State University		college
gplebooks	Gary Public Library		public	carter woodson kennedy
gpls	Guam Public Library System		public
gptx	Grand Prairie Public Library System		public	betty warmack tony shotwell
greaterdandenong	Greater Dandenong Libraries	Australia	public
greatormond	Great Ormond Street Hospital	United Kingdom	company
greenberg	Greenberg Families Library		company
greengoldlibraries	Green Gold Consortium	LA, USA	public	bienville arcadia castor ringgold saline bossier claiborne desoto logansport mansfield pelican stonewall grant lincoln natchitoches red river sabine shreve webster cotton valley doyline heflin minden sarepta sibley springhill winn
greensboropubliclibrary	Greensboro Public Library	USA	public	benjamin glenn mcnairy glenwood hemphill kathleen clay edwards family mcgirt horton vance chavis
greenvillesc	Greenville County Library System		public	anderson road augusta ramsey family berea sarah dobey jones five forks fountain inn kerry ann younts culp greer jean smith hughes mauldin jack pelham symmes simpsonville hendricks taylors burdette travelers rest sargent
greenvilleu	Greenville University	USA	college
greenwich	Greenwich Library		public	byram shubert cos cob perrot
greenwoodsc	Greenwood County Library System		public	ninety six ware shoals
griver	Great River Regional Library	MN, USA	public	albany annandale becker belgrade big lake buffalo clearwater cokato cold spring delano eagle bend elk foley grey howard kimball little falls long prairie melrose monticello paynesville pierz richmond rockford royalton sauk cloud michael staples swanville upsala waite park
groundworks	Groundworks		company
grpl	Grand Rapids Public Library		public	madison square ottawa hills seymour van belkum leonard side yankee clipper
grupobolivar	Grupo Bolivar		company
gscclibrary	Gadsden State Community College		college
guernseypublic	Guernsey Public Library		public
gulfseminary	Gulf Theological Seminary		college
gundersenhealth	Gundersen Mooney Stanek Libraries		company
gundersenlibrary	Gundersen Health Sciences Library		company
gvpl	Greater Victoria Public Library	Canada	public	bruce hutchison saanich emily carr esquimalt goudy james bay juan fuca langford heritage nellie mcclung oak centennial
gvrlc	Goulburn Valley Regional Library Corporation	Australia	public
gwangjinlib	Gwangjin District Public Library	South Korea	public
gwinnett	Gwinnett County Public Library		public	buford sugar hill centerville collins dacula duluth elizabeth williams snellville five forks grayson hamilton mill lawrenceville lilburn mountain park norcross peachtree corners suwanee
gwu	George Washington University	USA	college
gwynedduk	Gwynedd Libraries		public
gylib	Gwangyang Library	South Korea	public
gympie	Gympie Regional Libraries	Australia	public	digital
habibuni	Habib University		college
hacc	Harrisburg Area Community College	USA	college	hacc
hadc	Houston Area Digital Media Catalog	TX, USA	public	bellaire chambers deer park friendswood hebert helen hall hughes mae bruce pasadena port arthur rosenberg sterling wharton
